,text,num_words,tag
6374516,"I utterly protest againt such an idle idea; although it may commend itself to the Scotch mind of my noble Friend on the Cross Bench (the Earl of Wemyss), with his devotion to liberty and property.",36,comp_sent
1674640,"If it were a part of the sentence, it was an erroneous sentence; if it were not, the punishment had been improperly inflicted, and he claimed that an inquiry should be made.",32,comp_sent
6896564,"I venture to predict, having had opportunities for talking with Irish land experts of the best and largest experience on this subject, who all agree in this—that a Purchase Bill, and the principle of purchase alone, will be absolutely ineffectual in dealing with the great problem of the congested districts.",50,comp_sent
5288917,"I am, or shall be within a few weeks of this time, one of his constituents.",16,comp_sent
7852751,"The Constabulary Authorities have no record at head-quarters of cases in which such compensation has been awarded, but they believe that there are other men now serving in the Force who have received it.",34,comp_sent
4574320,"Cases such as that of an old woman aged seventy-four, whose husband had recently died, being summoned for 8 s .",21,comp_sent
3553826,"And he would say that in his opinion that expression of opinion on the part of Her Majesty's late Government was infinitely stronger than the occasion required, and one which most certainly had given considerable umbrage to the Power to which it was applied—a Power to which this country was allied, and with which it was on terms of the strictest amity.",62,comp_sent
9474076,"He should be very glad to know if, as a result of the change in the system, the infliction of corporal punishment had become much less frequent.",27,comp_sent
10785429,"His Majesty's Government will be repre- sented by a special Envoy, who will be Vice-Admiral George Egerton, Commander-in-Chief of the Cape Station, in command of His Majesty's ships",28,comp_sent
10274302,"The Amendment to which he wished to invite the attention of the House dealt with the case of the midwife, for whom there was no substantial body of opinion in that House ready to speak.",35,comp_sent
5571605,"He had understood that the burghs in these counties were rather desirous of having that separation, or the means of effecting it for themselves.",24,comp_sent
8533884,"That state of things required effective dealing with, and the proposal to add to the Guards was an important and decided step in that direction, and should, as such, be welcomed.",31,comp_sent
50061,"This, I trust, the event of this important investigation will fully justify.",12,comp_sent
3126028,"It afforded an example for which he thought history could show no precedent—of an army, the privates of which were of one nation and the officers of another, and which nevertheless had displayed a feeling of loyalty to supreme authority, a courage and a capability which had never been surpassed.",50,comp_sent
5589366,"It was not the advocates of the Bill, but the advocates of the publicans, that ought to be put on their defence.",22,comp_sent
116022,"It was not so much a question whether additional political power should be given to the Roman Catholics of Ireland, as whether they should now be refused those appendages to their present political power, which would identify its exercise with the interests of the state, and would constitute the bonds and pledges of attachment to the government, and the ties of union with the Commonwealth.",65,comp_sent
7544686,"Gentleman remove the doubt which exists as to the right of the School Board to give manual and technical instruction, such as is proposed in this Bill, out of the Education Grant?",32,comp_sent
4727506,"He (Mr. Stansfeld) did not look with favour upon grants of public money for objects which were partly local in their character, but the circumstances of this case were exceptional.",30,comp_sent
1050669,"The population was not greater than could be fed, clothed, or lodged, most fully and comfortably, if they had but the means of purchase.",24,comp_sent
523501,"Were we not to persevere in that course of preparation and progressive instruction, which would eventually make emancipation beneficial to the slave and safe to the master; and which consummation would alone make freedom a boon to that unhappy class of persons?",42,comp_sent
6492549,"There was a very great pressure, and a justified pressure, on Egypt; but it was not the burning of Alexandria, it was not any act of hostility, it was after the rebels had been defeated in the fortifications that the Egyptians, whom the Government of Egypt was not sufficiently strong to control, destroyed in the most wanton way the town of Alexandria.",62,comp_sent
6385605,"At all events, wherever a minority existed of one-third in the case of three Members in any constituency it would enable them to return one Member; but under other conditions it would give rather more than their fair share.",39,comp_sent
8491532,"He thought a similar grant might be made in this case for duties which were eminently useful, which were imposed by statute on this society, and for which their funds were not sufficient.",33,comp_sent
1026121,"With that opinion, he (Earl Grey), perfectly agreed; but the question here was, whether permitting British merchants to supply both the belligerents with British stores and ammunition compromised the neutrality of this country?",33,comp_sent
229767,"It would, therefore, be much better that sufficient powers should, in the first instance, be granted to the committee.",19,comp_sent
6747832,"Member, with that extraordinary freedom of language which he alone of all English Members allows himself to use, characterizes the appointment as an ""abominable job.",25,comp_sent
4012993,"I am opposed by the extreme high Churchman, who is unwilling that the Church should relax one tittle of that dominant right, which she possesses as he thinks, of taxing through church rate, personally and individually, every inhabitant of this country for the maintenance of the fabric of the Church.",50,comp_sent
1884783,"I trust, however, that I may briefly address myself to a very few points before the discussion is brought to a termination.",22,comp_sent
6489472,"Baronet, would have been maintained; but, unfortunately, the Government had gone the other way, and the alternative system of naming the con- stituencies had already been got rid of in the naming of the Bridgwater Division.",36,comp_sent
462566,"The cortes had offered the constitution to the king, and by him it had been accepted.",16,comp_sent
6072275,"Friend did say was that they had given very different views for the decisions they had arrived at, and that was a material point, because it showed that they wore not in accord upon the reasons which guided their action.",40,comp_sent
4812801,"Upon that the senior non-purchase officer claimed the step gratuitously; the matter was referred to the War Office, and it was decided that as the papers had been accepted the commission should be sold.",34,comp_sent
8145559,"On the other hand, the Solicitor General had not given as against the Amendment one single reason that would hold water.",21,comp_sent
1178823,"The Government then had made a Privy Councillor of this maker of wild discourses, to shew their anxiety to govern Ireland with impartiality.",23,comp_sent
7977481,"The great difficulty in the Bill, to his mind, was the retention of the Irish Members.",16,comp_sent
4909483,"Instead of that, the complaint is that the poor ratepayer is the person called upon to fulfil these Imperial duties.",20,comp_sent
8709480,"They do not receive their appointments by the day There are, no doubt, temporary Commissioners appointed, and they are appointed till the 31st March of each year.",27,comp_sent
2531409,"That no gratuity, stipend, or augmentation of salary be awarded to schoolmasters or assistant teachers who are in holy orders; but that their Lordships reserve to themselves the power of making an exception in the case of training schools and of model schools connected therewith. """,46,comp_sent
5739954,"Whether we were wise in taking them, not to leave the country as soon as possible before fresh complications arose, is, to use the noble Viscount's phrase, a most arguable question.",31,comp_sent
1966036,"This was a time at which they ought to admit the wrong they had committed, and to hold out some hopes that they would adopt a different course of conduct for the future.",33,comp_sent
2333789,"Baronet said, that in future in all speculations, they should have a sure and certain return for the pound.",19,comp_sent
10505823,"It has been a lengthy one, and it has covered so much of the ground that I cannot help thinking that the House will allow me to treat it in regard to the subsequent course of the debate.",38,comp_sent
1092517,"From the reign of Charles 2nd, down to 1765, the policy of this country was to prohibit the importation of corn.",21,comp_sent
4977291,"Of little avail, had you not left us the very University you now destroy; for what were the field without the arms and the training to conquer?",27,comp_sent
2063874,"Member, especially to expend capital on their farms and in improvements of the land, and so by their own efforts restore prosperity.",22,comp_sent
8362178,"The Commissioners were informed that Mr. Henry had acquired the interest of the previous tenant, John McKenna, under a decree which he obtained as a mortgagee in 1889.",28,comp_sent
3176909,"But he would remind the noble Earl that the House was now called upon to proceed in a judicial capacity, and that they were not at liberty to act on matters of mere notoriety, but were bound to have the evidence legally before them.",44,comp_sent
8807238,"For instance, an Englishman may say, ""Oh! nothing is being done except to establish equal taxation between the two countries. """,21,comp_sent
1371216,"Friend, who was desirous to improve the administration of justice in Scotland.",12,comp_sent
5015466,"If these men were not to be constantly employed, strikes and other obstacles might arise when sudden emergencies arose for the execution of important works, and the object of the Government keeping the dockyards at all would be entirely defeated.",40,comp_sent
9114748,"There was a man named Lambert who borrowed £500, repaid £182 0s.",12,comp_sent
9158376,"The first thing these men want to know is, what is going to happen to them if they lay down their arms.",22,comp_sent
9577577,"Mr. Bryce, an educational expert of whom I speak with the greatest respect and admiration, told us in the House of Commons that he had a scheme for dealing with education, but that owing to the despotic character of the measures of the Prime Minister he had not had an opportunity of producing it.",54,comp_sent
2314117,"Gentleman the Under Secretary of State for the Colonies, whether it was the intention of the Government to grant for the current year any, and what, sums of money to assist private enterprise in steam navigation in Australia and New Zealand?",41,comp_sent
8656752,"Tramways were in few instances owned by small owners, and their working would become the more dangerous the more electric traction became developed.",23,comp_sent
1792643,"Accordingly, after due consideration, and some hesitation on the part of a noble and learned Friend of mine, whom I now see in his place (Lord Abinger), we passed it and it became the law of the land.",38,comp_sent
2232110,"Well, then, it is clear that if we reduce the duty on tea in this country, where the taste for tea has increased to a greater extent than it can possibly have done in the colder climate of North America, there can be no doubt that here also its consumption would be greatly increased.",54,comp_sent
8736828,"Moreover, the materials for the year 1897–98 are not yet available, nor could the figures for that year be checked till after the audit of the Local Government Board at the end of the year.",35,comp_sent
1905409,"I think that all the various arguments which can be urged in favour of one or other of these courses, are as familiar to the minds of those whose attention has been directed to the subject, as they would be if the House were to appoint a select committee, and therefore I think that whilst we should devolve great responsibility on a committee so appointed, we, at the same time, should derive no practical advantage from it.",77,comp_sent
9091222,"In 1880 the then First Commissioner of Works was approached by a deputation with reference to the subscription gardens in Regent's Park, and the result was that these gardens were cut down from fourteen acres to seven acres.",38,comp_sent
6151395,"He did not, however, believe it would be necessary to levy a rate over more than a county; but he thought the area of taxation should not be less.",29,comp_sent
2974789,"However, he was altogether in the hands of the House as regarded the matter.",14,comp_sent
7745987,"Even this slight inconvenience may now be considered as ended, seeing that the next homeward mail is due at Plymouth on the 31st of July, and the next despatch from Southampton is fixed for the 6th of August.",38,comp_sent
1691921,"By the returns which he moved for on the 15th of last month it appeared that in April, 1839, there remained a balance on the votes of the former year to the credit of the navy in the Exchequer of no less than 460, 204 .",46,comp_sent
2609299,"He would put an end to them all, and have one single qualification, the being rated to the relief of the poor.",22,comp_sent
1912301,"It would, indeed, be most strange that if the law of Scotland were such as the noble Earl represented it to be, it should have remained a secret, and never have been acted on.",34,comp_sent
4025128,"The huts were not by any means comfortable quarters — that did not admit of doubt—but their discomfort, he thought, was attributable to the situation and other causes, which no amount of money spent upon them would be able to remedy, rather than to their condition.",46,comp_sent
8830647,"But the commissioners have been put under pressure to a considerable extent in a way I think unworthy of a Government, though I believe that the present Government are not immediately responsible.",32,comp_sent
10734042,"I shall try, therefore, to do a little of both—to deal slightly with the arguments, and to state our own case as well.",23,comp_sent
3852001,"It is sufficient to state, that at the beginning of' the sixteenth century the Portuguese took possession of its maritime provinces, and remained in the island till the days of Cromwell, when the Dutch drove them out; and these last, in their turn, were expelled by the East India Company, who in 1796 fitted out an expedition from Madras, and wrenched the island from their dominion in about three weeks without loss or difficulty.",74,comp_sent
5500988,"He appears, therefore, to be positively isolated from minds whose sanction was essential to the doctrine he proposed.",18,comp_sent
1493838,"He hoped that the number of cases to which the amendment would apply was not great, and he was unwilling that the principle of the measure should be broken through.",30,comp_sent
6858794,"Well, faith had been falsely and irreverently defined as trying to believe what you know to be untrue; and he (Mr. Coleridge) thought that at the present time that definition might, without injustice, be applied to the faith held by the right hon.",43,comp_sent
6575616,"Before the Executive took exceptional powers, it was quite right that they should wait and see what the state of the country would be when the contest was over.",29,comp_sent
4331106,"On the part of the Government, I undertook, according to the etiquette which defines the duty of a Minister conducting a Bill, to carry into effect the Resolution at which the Committee had arrived.",34,comp_sent
3721514,"At present there was little or no temptation to renew a lease before it fell in; but if it were once made law that the present incumbent could make such a lease while his successor could not there would immediately be a surrendering of all leases at present in existence, and new leases would be issued with the insertion of younger lives, which would be greatly to the prejudice of the next successor.",73,comp_sent
5082481,"Then, in grammar and literature, besides analyzing sentences and paraphrasing fourteen lines of poetry, ""turning it into simple prose, "" they were to give a short account of the war and events celebrated in the ballad of ""Horatius. """,39,comp_sent
1563121,"Some men, it was true, there were who now professed themselves disappointed with the effects of the measure; but why was this?",22,comp_sent
4746558,"Member admitted, however, that the Bill did not deal with some of the most important—as, for instance, the construction and manning of ships, and the stowing of cargoes, which were matters of vital importance.",34,comp_sent
588336,"I shall studiously abstain, I say, from every topic that can, by possibility, render any one man reluctant to give his assent to this motion.",25,comp_sent
4302001,"After this, the latest and strangest exposition he had heard of this ambiguous Bill, he hoped that Her Majesty's Government would allow the debate to stand over till Thursday.",29,comp_sent
2578391,"Bermuda was the first that received their attention, and for the works on that island the vote required this year was only 4, 948 . , certainly not a very large sum, considering the importance of the place on which it was to be expended.",45,comp_sent
8187632,"But there was another measure far worse for the agricultural interests than the Local Government Act or the Parish Councils Act, and that was the most cruel and unjust Budget of last year.",33,comp_sent
8357784,"Member refers to is not one which relates to truck or to fines or deductions from wages, and could not therefore be properly dealt with in a Truck Bill.",29,comp_sent
9650829,"The number of cases had enormously increased, and there was nothing disclosed in the report of the inspector of any dishonest intention on the part of any member of the board of guardians or of the vaccination officer.",38,comp_sent
39934,"It was difficult to conceive any situation which would better warrant hopes of ultimate success, than that of Spain at this day.",22,comp_sent
5364190,"Now, I must say there is some courage in thus appealing to the violation of the Black Sea Treaty and the submission to it by the English Government as a proof of the noble Lord's valour and determination.",38,comp_sent
3963185,"Having had charge of that Bill and been present at all the discussions, he could state that nothing like his present proposal was then submitted to the House.",28,comp_sent
682234,"The other point that required attention, as to the measure he now proposed, was as to the mode of proof to be adopted in these cases.",26,comp_sent
920027,"Why, such a declaration might be set up by any man who refused to pay his just debts.",18,comp_sent
10211040,"He desired to express a hope that His Majesty's Government would see their way to come to an agreement of some sort with the proposal indicated in the Amendment of his noble friend, and defer changing the present status of the.",41,comp_sent
5413543,"He thought it was necessary to have his Resolution before the Committee in considering this Bill, seeing that it did not propose any basis on which to assess the value.",30,comp_sent
7816413,"I am glad, at least, that the Prime Minister has one faithful supporter and cheerer in his Solicitor General.",19,comp_sent
9590764,"The companies have told us that they succeed in preventing this spoiling of the water in the time of flood, and they state that they have adopted a system of storing the water in order to purify it.",38,comp_sent
3662909,"Then, however, came in the extraordinary power of combination, and it was clear enough that this Mr. Potter held in his hands a great power of combination.",27,comp_sent
2995270,"It emancipates in like manner the colleges of fetters which they cannot of themselves undertake to break, bound as they are by conscience in many cases, and by strong social and personal influences in others.",35,comp_sent
1873433,"Absorbed by disputes between this country and foreign states, and questions on which the fate of rival parties at home may depend, Parliament and the public are generally rather indifferent respecting any defects in our jurisprudence.",36,comp_sent
859370,"But they had had now time to make the necessary inquiry, and his Majesty's Ministers considered that it would have been a great dereliction of their duty if they did not submit the re- suit of that inquiry to Parliament.",40,comp_sent
6554877,"Soon after he (Sir William Harcourt) came to the Home Office, five years ago, he had ordered an inquiry to be made into the matter, and the Report of that inquiry, which was prepared by Mr. Snagg, be came the foundation for the Committee of the House of Lords, and their Report in turn became the foundation of this Bill, which had been several times introduced.",66,comp_sent
6150019,"It must be admitted that this is the case, even allowing that the right hon.",15,comp_sent
138181,"Undoubtedly the Somers's, the Godolphins, the Marlboroughs of that time, were pigmies contrasted with the giants of the present day in politics, although perhaps in point of military merit there is BE necessity for degrading comparisons.",36,comp_sent
8508439,"Member for Galway would perhaps be relieved if he would allow him to read a statement by Mr. Bailey, which described how the Ulster tenants were dealt with.",28,comp_sent
266985,"It was upon his persuasion, that the reverse would be the result of the plan under their lordships' consideration, that he most heartily declared he gave it his entire, unlimited, and unqualified approbation.",33,comp_sent
1104621,"This Act, passed by a Parliament of which the Provost was a Member, and to which the Representatives of the College were acquiescing parties, met with no opposition; on the contrary, as far as the University was concerned, there was but one objection.",43,comp_sent
5958038,"Under these circumstances, he put it to his right hon.",10,comp_sent
4574252,"Passing from that point, there are other considerations which render it impossible for us to decide on adopting the hon.",20,comp_sent
3833823,"He was astonished to find, that while they gave a property to that which was, in the ordinary way, the work of a man's hands, and allowed a copyright in.",30,comp_sent
742986,"We see disaffection instantaneously quelled, venerable and rotten abuses reformed —superstition eradicated—and the monarch and the people united under a Constitution which alike secures the privileges of the one, and the liberties of the other.",35,comp_sent
3844104,"Member for Liverpool (Mr. Horsfall), they would not have thrown away so large an amount as the Government had sacrificed by abolishing the duty on paper.",26,comp_sent
4968585,"He protests against the operation of the 5th or combination clause in Edinburgh, where for 25 years the unfortunate ratepayers of Canongate and other parishes have been suffering from divided rating, yet finding that the thing could not be maintained, and in the hope of averting the wrath to come, he has, at the eleventh hour, induced the wealthy parish of St. Cuthbert's to take to its arms the miserably poor parish of Canongate.",74,comp_sent
4094879,"It is necessary to consider in the first place what kind of work is done at the particular yard, and consequeutly what denomination of timber would be wanted.",28,comp_sent
7873211,"That was considered a very high fee, and in the county schools, where the education was quite as good in many respects, much lower fees were charged.",27,comp_sent
10383559,"Many of the children would be wayfarers, with no one to look after them and no relatives as parties to the case.",22,comp_sent
8903295,"That point has been dealt with by other speakers in this House, and it certainly has been referred to many times by our Minister at Pekin.",26,comp_sent
6911110,"Nothing of the sort; and if it had been left to my judgment, this House would have been spared the four days which have been spent on this matter.",29,comp_sent
1863638,"He considered the Poor-law inapplicable to the situation of that country; but if they were to have a Poor-law, he should certainly prefer out-door relief to its being confined merely to a state of imprisonment in the House.",38,comp_sent
6121173,"But the Committee now found that, after voting £500, 000 for this purpose, they were called upon to meet a deficit of £20, 000.",24,comp_sent
5787906,"Members would not, be hoped, be beguiled even by the high authority of the hon.",15,comp_sent
10009321,"He attached great importance to the matter, because Clause 3 facilities would be of greater moment than Clause 8 facilities.",20,comp_sent
10962435,"Therefore when we see these negotiations completed, I think we on this side, particularly those who belong to Ireland and know what the Union means to Ireland, are justified in saying that the country has been sold to no less a person than Mr. Patrick Ford.",46,comp_sent
1529897,"Extract of a letter dated Feb, 18, 1839:— ""On the 28th of November, 1838, Patrick Wood was fired at with intent to murder him; on the 5th of December, 1838, Robert Brabazon was murdered; on the 24th of December John Boland, the bailiff of Mr. Ennis, was shot dead at his own door; on the 20th of December Patrick Ruby was murdered near Ballynalch, and thrown into a ditch; on the 2nd of February, John Alexander was murdered near Killenan.",80,comp_sent
9666268,"He was glad that Manchester University had engaged the services of Mr. Sadler, and that he would continue to do all that lay in his power to help the cause of education, especially secondary and technical education, the defects of which in this country were producing such lamentable results.",49,comp_sent
7013055,"It must, however, be observed that the relief afforded to the Education Office, the Home Office, the Local Government Board, and the Board of Trade by the transfer of the Scotch work from them only provided for extra work in those Departments for which extra staff would have certainly been required had the transfer not taken place.",57,comp_sent
6181088,"On the other hand, it was stated that they were driving out of the ranks, by their regulations, men most anxious to serve on.",24,comp_sent
6974441,"The population on the West Coast is a continually changing one, and the fact has been brought before me by those most affected by this Bill, and though, in the winter months they close their houses at 10 o'clock, during the summer months when there is such a large influx of population from the large towns, and when there are so many travelling about, they would not be able to carry on their business properly if they closed at 10 o'clock.",81,comp_sent
2307542,"Supposing, then, the calculation of the Poor Law Commissioners to be correct, they had it as a fact that, for the future, 900, 000 heads of families were deprived of the ordinary and heretofore-accustomed means of employment and subsistence in Ireland.",41,comp_sent
2656153,"Supposing the gallery behind the Speaker's chair allotted to strangers, that would hold 120.",14,comp_sent
4464040,"It was a service in which there was a great deal of complaint of in- adequate pay, of slow promotion, and all the rest of it.",26,comp_sent
2482986,"Secretary states that objections to the national system of education in Ireland are fast vanishing, I must deny that assertion.",20,comp_sent
7133310,"Member refers to appear to have been received; but if he will be good enough to put the complaints he has received in writing, I will have inquiries made into the matter.",32,comp_sent
5781159,"That, at all events, was an inducement to the discovery of crime, and it was a measure which was supported in 1875 by the noble Marquess now at the head of the India Office, who said that, although under that law cases of hardship might occasionally occur, it appeared to him, on the whole, just and right that in the case of a district, the great majority of the inhabitants of which knew something of the crime, or who might have taken steps for its prevention, the people ought to be made feel in their pockets",96,comp_sent
